"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"YER035W","sc","YER035W","Y_ORF","original","EDC2","N1.HOG0004586","OG0004350"
"YER036C","sc","YER036C","Y_ORF","original","ARB1","N1.HOG0001071","OG0000833"
"YER037W","sc","YER037W","Y_ORF","original","PHM8","N1.HOG0000740","OG0000510"
"YER038C","sc","YER038C","Y_ORF","original","KRE29","N1.HOG0004477","OG0004241"
"YER038W-A","sc","YER038W-A","Y_ORF","original","FMP49",NA,NA
"YER039C","sc","YER039C","Y_ORF","original","HVG1",NA,NA
"YER039C-A","sc","YER039C-A","Y_ORF","original","YER039C-A","N1.HOG0001074","OG0000836"
"YER040W","sc","YER040W","Y_ORF","original","GLN3","N1.HOG0000043","OG0000022"
"YER041W","sc","YER041W","Y_ORF","original","YEN1","N1.HOG0003637","OG0003395"
"YER042W","sc","YER042W","Y_ORF","original","MXR1","N1.HOG0000964","OG0000728"
"YER043C","sc","YER043C","Y_ORF","original","SAH1","N1.HOG0003336","OG0003096"
"YER044C","sc","YER044C","Y_ORF","original","ERG28","N1.HOG0003196","OG0002956"
"YER044C-A","sc","YER044C-A","Y_ORF","original","MEI4",NA,NA
"YER045C","sc","YER045C","Y_ORF","original","ACA1","N1.HOG0001229","OG0000990"
"YER046W","sc","YER046W","Y_ORF","original","SPO73","N1.HOG0004283","OG0004046"
"YER047C","sc","YER047C","Y_ORF","original","SAP1","N1.HOG0000498","OG0000292"
"YER048C","sc","YER048C","Y_ORF","original","CAJ1","N1.HOG0000880","OG0000647"
"YER048W-A","sc","YER048W-A","Y_ORF","original","ISD11","N1.HOG0003216","OG0002976"
"YER049W","sc","YER049W","Y_ORF","original","TPA1","N1.HOG0003676","OG0003434"
"YER050C","sc","YER050C","Y_ORF","original","RSM18","N1.HOG0003063","OG0002823"
"YER051W","sc","YER051W","Y_ORF","original","JHD1","N1.HOG0003569","OG0003327"
"YER052C","sc","YER052C","Y_ORF","original","HOM3","N1.HOG0003276","OG0003036"
"YER053C","sc","YER053C","Y_ORF","original","PIC2","N1.HOG0000503","OG0000296"
"YER053C-A","sc","YER053C-A","Y_ORF","original","YER053C-A",NA,NA
"YER054C","sc","YER054C","Y_ORF","original","GIP2","N1.HOG0000635","OG0000414"
"YER055C","sc","YER055C","Y_ORF","original","HIS1","N1.HOG0003073","OG0002833"
"YER056C","sc","YER056C","Y_ORF","original","FCY2","N1.HOG0000208","OG0000119"
"YER056C-A","sc","YER056C-A","Y_ORF","original","RPL34A","N1.HOG0001171","OG0000932"
"YER057C","sc","YER057C","Y_ORF","original","HMF1","N1.HOG0001044","OG0000807"
"YER058W","sc","YER058W","Y_ORF","original","PET117","N1.HOG0001868","OG0001628"
"YER059W","sc","YER059W","Y_ORF","original","PCL6","N1.HOG0000938","OG0000703"
"YER060W","sc","YER060W","Y_ORF","original","FCY21","N1.HOG0000208","OG0000119"
"YER060W-A","sc","YER060W-A","Y_ORF","original","FCY22","N1.HOG0000208","OG0000119"
"YER061C","sc","YER061C","Y_ORF","original","CEM1","N1.HOG0002786","OG0002546"
"YER062C","sc","YER062C","Y_ORF","original","GPP2","N1.HOG0000484","OG0000284"
"YER063W","sc","YER063W","Y_ORF","original","THO1","N1.HOG0003808","OG0003569"
"YER064C","sc","YER064C","Y_ORF","original","VHR2","N1.HOG0000565","OG0000347"
"YER065C","sc","YER065C","Y_ORF","original","ICL1","N1.HOG0002392","OG0002152"
"YER066W","sc","YER066W","Y_ORF","original","RRT13","N1.HOG0001203","OG0000964"
"YER067W","sc","YER067W","Y_ORF","original","RGI1","N1.HOG0000847","OG0000615"
"YER068W","sc","YER068W","Y_ORF","original","MOT2","N1.HOG0001399","OG0001159"
"YER069W","sc","YER069W","Y_ORF","original","ARG56","N1.HOG0001100","OG0000861"
"YER070W","sc","YER070W","Y_ORF","original","RNR1","N1.HOG0000441","OG0000254"
"YER071C","sc","YER071C","Y_ORF","original","TDA2","N1.HOG0003981","OG0003742"
"YER072W","sc","YER072W","Y_ORF","original","VTC1","N1.HOG0003841","OG0003602"
"YER073W","sc","YER073W","Y_ORF","original","ALD5","N1.HOG0000025","OG0000015"
"YER074W","sc","YER074W","Y_ORF","original","RPS24A","N1.HOG0001182","OG0000943"
"YER074W-A","sc","YER074W-A","Y_ORF","original","YOS1","N1.HOG0004247","OG0004011"
"YER075C","sc","YER075C","Y_ORF","original","PTP3","N1.HOG0000382","OG0000218"
"YER076C","sc","YER076C","Y_ORF","original","YER076C",NA,NA
"YER077C","sc","YER077C","Y_ORF","original","MRX1","N1.HOG0003795","OG0003556"
"YER078C","sc","YER078C","Y_ORF","original","ICP55","N1.HOG0000449","OG0000260"
"YER079W","sc","YER079W","Y_ORF","original","YER079W","N1.HOG0003970","OG0003731"
"YER080W","sc","YER080W","Y_ORF","original","AIM9","N1.HOG0001964","OG0001724"
"YER081W","sc","YER081W","Y_ORF","original","SER3","N1.HOG0000994","OG0000757"
"YER082C","sc","YER082C","Y_ORF","original","UTP7","N1.HOG0002223","OG0001983"
"YER083C","sc","YER083C","Y_ORF","original","GET2","N1.HOG0003813","OG0003574"
"YER084W","sc","YER084W","Y_ORF","original","YER084W",NA,NA
"YER085C","sc","YER085C","Y_ORF","original","YER085C",NA,NA
"YER086W","sc","YER086W","Y_ORF","original","ILV1","N1.HOG0003191","OG0002951"
"YER087C-B","sc","YER087C-B","Y_ORF","original","SBH1","N1.HOG0000666","OG0000440"
"YER087W","sc","YER087W","Y_ORF","original","AIM10","N1.HOG0001117","OG0000878"
"YER088C","sc","YER088C","Y_ORF","original","DOT6","N1.HOG0000654","OG0000430"
"YER089C","sc","YER089C","Y_ORF","original","PTC2","N1.HOG0000649","OG0000425"
"YER090W","sc","YER090W","Y_ORF","original","TRP2","N1.HOG0003068","OG0002828"
"YER091C","sc","YER091C","Y_ORF","original","MET6","N1.HOG0003109","OG0002869"
"YER092W","sc","YER092W","Y_ORF","original","IES5","N1.HOG0004653","OG0004417"
"YER093C","sc","YER093C","Y_ORF","original","TSC11","N1.HOG0002049","OG0001809"
"YER093C-A","sc","YER093C-A","Y_ORF","original","AIM11","N1.HOG0000974","OG0000737"
"YER094C","sc","YER094C","Y_ORF","original","PUP3","N1.HOG0002685","OG0002445"
"YER095W","sc","YER095W","Y_ORF","original","RAD51","N1.HOG0001688","OG0001448"
"YER096W","sc","YER096W","Y_ORF","original","SHC1",NA,NA
"YER098W","sc","YER098W","Y_ORF","original","UBP9","N1.HOG0000665","OG0000439"
"YER099C","sc","YER099C","Y_ORF","original","PRS2","N1.HOG0000239","OG0000138"
"YER100W","sc","YER100W","Y_ORF","original","UBC6","N1.HOG0000909","OG0000674"
"YER101C","sc","YER101C","Y_ORF","original","AST2","N1.HOG0000179","OG0000102"
"YER102W","sc","YER102W","Y_ORF","original","RPS8B","N1.HOG0001138","OG0000899"
"YER103W","sc","YER103W","Y_ORF","original","SSA4","N1.HOG0000032","OG0000018"
"YER104W","sc","YER104W","Y_ORF","original","RTT105","N1.HOG0004536","OG0004300"
"YER105C","sc","YER105C","Y_ORF","original","NUP157","N1.HOG0001205","OG0000966"
"YER106W","sc","YER106W","Y_ORF","original","MAM1","N1.HOG0004537","OG0004301"
"YER107C","sc","YER107C","Y_ORF","original","GLE2","N1.HOG0000277","OG0000158"
"YER109C","sc","YER109C","Y_ORF","original","",NA,NA
"YER110C","sc","YER110C","Y_ORF","original","KAP123","N1.HOG0001695","OG0001455"
"YER111C","sc","YER111C","Y_ORF","original","SWI4","N1.HOG0003973","OG0003734"
"YER112W","sc","YER112W","Y_ORF","original","LSM4","N1.HOG0003674","OG0003432"
"YER113C","sc","YER113C","Y_ORF","original","TMN3","N1.HOG0003980","OG0003741"
"YER114C","sc","YER114C","Y_ORF","original","BOI2","N1.HOG0000637","OG0000416"
"YER115C","sc","YER115C","Y_ORF","original","SPR6","N1.HOG0004538","OG0004302"
"YER116C","sc","YER116C","Y_ORF","original","SLX8","N1.HOG0001177","OG0000938"
"YER117W","sc","YER117W","Y_ORF","original","RPL23B","N1.HOG0001093","OG0000854"
"YER118C","sc","YER118C","Y_ORF","original","SHO1","N1.HOG0002408","OG0002168"
"YER119C","sc","YER119C","Y_ORF","original","AVT6","N1.HOG0000160","OG0000091"
"YER120W","sc","YER120W","Y_ORF","original","SCS2","N1.HOG0001314","OG0001073"
"YER121W","sc","YER121W","Y_ORF","original","YER121W",NA,NA
"YER122C","sc","YER122C","Y_ORF","original","GLO3","N1.HOG0002426","OG0002186"
"YER123W","sc","YER123W","Y_ORF","original","YCK3","N1.HOG0000190","OG0000108"
"YER124C","sc","YER124C","Y_ORF","original","DSE1","N1.HOG0002778","OG0002538"
"YER125W","sc","YER125W","Y_ORF","original","RSP5","N1.HOG0001951","OG0001711"
"YER126C","sc","YER126C","Y_ORF","original","NSA2","N1.HOG0001168","OG0000929"
"YER127W","sc","YER127W","Y_ORF","original","LCP5","N1.HOG0003101","OG0002861"
"YER128W","sc","YER128W","Y_ORF","original","VFA1","N1.HOG0002959","OG0002719"
"YER129W","sc","YER129W","Y_ORF","original","SAK1","N1.HOG0000593","OG0000373"
"YER130C","sc","YER130C","Y_ORF","original","COM2","N1.HOG0000080","OG0000042"
"YER131W","sc","YER131W","Y_ORF","original","RPS26B","N1.HOG0001336","OG0001095"
"YER132C","sc","YER132C","Y_ORF","original","PMD1","N1.HOG0000737","OG0000507"
"YER133W","sc","YER133W","Y_ORF","original","GLC7","N1.HOG0000055","OG0000030"
"YER134C","sc","YER134C","Y_ORF","original","YER134C","N1.HOG0002975","OG0002735"
"YER135C","sc","YER135C","Y_ORF","original","YER135C",NA,NA
"YER136W","sc","YER136W","Y_ORF","original","GDI1","N1.HOG0002086","OG0001846"
"YER137C","sc","YER137C","Y_ORF","original","YER137C","N1.HOG0004145","OG0003908"
"YER138C","sc","YER138C","Y_ORF","original","","N1.HOG0000008","OG0000006"
"YER139C","sc","YER139C","Y_ORF","original","RTR1","N1.HOG0000629","OG0000408"
"YER140W","sc","YER140W","Y_ORF","original","EMP65","N1.HOG0003035","OG0002795"
"YER141W","sc","YER141W","Y_ORF","original","COX15","N1.HOG0003596","OG0003354"
"YER142C","sc","YER142C","Y_ORF","original","MAG1","N1.HOG0001373","OG0001133"
"YER143W","sc","YER143W","Y_ORF","original","DDI1","N1.HOG0003894","OG0003655"
"YER144C","sc","YER144C","Y_ORF","original","UBP5","N1.HOG0000742","OG0000512"
"YER145C","sc","YER145C","Y_ORF","original","FTR1","N1.HOG0000107","OG0000056"
"YER145C-A","sc","YER145C-A","Y_ORF","original","YER145C-A",NA,NA
"YER146W","sc","YER146W","Y_ORF","original","LSM5","N1.HOG0001460","OG0001220"
"YER147C","sc","YER147C","Y_ORF","original","SCC4","N1.HOG0004584","OG0004348"
"YER148W","sc","YER148W","Y_ORF","original","SPT15","N1.HOG0002356","OG0002116"
"YER149C","sc","YER149C","Y_ORF","original","PEA2","N1.HOG0003775","OG0003536"
"YER150W","sc","YER150W","Y_ORF","original","SPI1","N1.HOG0001251","OG0001012"
"YER151C","sc","YER151C","Y_ORF","original","UBP3","N1.HOG0003548","OG0003306"
"YER152C","sc","YER152C","Y_ORF","original","YER152C","N1.HOG0003146","OG0002906"
"YER153C","sc","YER153C","Y_ORF","original","PET122","N1.HOG0004583","OG0004347"
"YER154W","sc","YER154W","Y_ORF","original","OXA1","N1.HOG0001472","OG0001232"
"YER155C","sc","YER155C","Y_ORF","original","BEM2","N1.HOG0001535","OG0001295"
"YER156C","sc","YER156C","Y_ORF","original","MYG1","N1.HOG0002628","OG0002388"
"YER157W","sc","YER157W","Y_ORF","original","COG3","N1.HOG0001363","OG0001123"
"YER158C","sc","YER158C","Y_ORF","original","YER158C","N1.HOG0002642","OG0002402"
"YER159C","sc","YER159C","Y_ORF","original","BUR6","N1.HOG0002805","OG0002565"
"YER160C","sc","YER160C","Y_ORF","original","","N1.HOG0000008","OG0000006"
"YER161C","sc","YER161C","Y_ORF","original","SPT2","N1.HOG0002083","OG0001843"
"YER162C","sc","YER162C","Y_ORF","original","RAD4","N1.HOG0002276","OG0002036"
"YER163C","sc","YER163C","Y_ORF","original","GCG1","N1.HOG0002759","OG0002519"
"YER164W","sc","YER164W","Y_ORF","original","CHD1","N1.HOG0002756","OG0002516"
"YER165W","sc","YER165W","Y_ORF","original","PAB1","N1.HOG0003147","OG0002907"
"YER166W","sc","YER166W","Y_ORF","original","DNF1","N1.HOG0000366","OG0000207"
"YER167W","sc","YER167W","Y_ORF","original","BCK2","N1.HOG0004676","OG0004440"
"YER168C","sc","YER168C","Y_ORF","original","CCA1","N1.HOG0001873","OG0001633"
"YER169W","sc","YER169W","Y_ORF","original","RPH1","N1.HOG0000935","OG0000700"
"YER170W","sc","YER170W","Y_ORF","original","ADK2","N1.HOG0001009","OG0000772"
"YER171W","sc","YER171W","Y_ORF","original","RAD3","N1.HOG0002730","OG0002490"
"YER172C","sc","YER172C","Y_ORF","original","BRR2","N1.HOG0000267","OG0000153"
"YER173W","sc","YER173W","Y_ORF","original","RAD24","N1.HOG0002004","OG0001764"
"YER174C","sc","YER174C","Y_ORF","original","GRX4","N1.HOG0001153","OG0000914"
"YER175C","sc","YER175C","Y_ORF","original","TMT1","N1.HOG0000401","OG0000227"
"YER176W","sc","YER176W","Y_ORF","original","ECM32","N1.HOG0004103","OG0003867"
"YER177W","sc","YER177W","Y_ORF","original","BMH1","N1.HOG0000540","OG0000325"
"YER178W","sc","YER178W","Y_ORF","original","PDA1","N1.HOG0002852","OG0002612"
"YER179W","sc","YER179W","Y_ORF","original","DMC1","N1.HOG0004119","OG0003883"
"YER180C","sc","YER180C","Y_ORF","original","ISC10","N1.HOG0004677","OG0004441"
"YER180C-A","sc","YER180C-A","Y_ORF","original","SLO1","N1.HOG0004663","OG0004427"
"YER182W","sc","YER182W","Y_ORF","original","FMP10","N1.HOG0003928","OG0003689"
"YER183C","sc","YER183C","Y_ORF","original","FAU1","N1.HOG0001562","OG0001322"
"YER184C","sc","YER184C","Y_ORF","original","TOG1","N1.HOG0000705","OG0000475"
"YER185W","sc","YER185W","Y_ORF","original","PUG1","N1.HOG0000707","OG0000477"
"YER186C","sc","YER186C","Y_ORF","original","YER186C",NA,NA
"YER187W","sc","YER187W","Y_ORF","original","YER187W","N1.HOG0004206","OG0003969"
"YER188W","sc","YER188W","Y_ORF","original","YER188W",NA,NA
"YER189W","sc","YER189W","Y_ORF","original","YER189W","N1.HOG0000054","OG0000029"
"YER190W","sc","YER190W","Y_ORF","original","YRF1-2","N1.HOG0000054","OG0000029"
"YFL001W","sc","YFL001W","Y_ORF","original","DEG1","N1.HOG0001002","OG0000765"
"YFL002C","sc","YFL002C","Y_ORF","original","SPB4","N1.HOG0001139","OG0000900"
"YFL002W-A","sc","YFL002W-A","Y_ORF","original","","N1.HOG0000008","OG0000006"
"YFL003C","sc","YFL003C","Y_ORF","original","MSH4","N1.HOG0004138","OG0003901"
"YFL004W","sc","YFL004W","Y_ORF","original","VTC2","N1.HOG0001031","OG0000794"
"YFL005W","sc","YFL005W","Y_ORF","original","SEC4","N1.HOG0001343","OG0001102"
"YFL007W","sc","YFL007W","Y_ORF","original","BLM10","N1.HOG0000910","OG0000675"
"YFL008W","sc","YFL008W","Y_ORF","original","SMC1","N1.HOG0003064","OG0002824"
"YFL009W","sc","YFL009W","Y_ORF","original","CDC4","N1.HOG0001203","OG0000964"
"YFL010C","sc","YFL010C","Y_ORF","original","WWM1","N1.HOG0002775","OG0002535"
"YFL010W-A","sc","YFL010W-A","Y_ORF","original","AUA1",NA,NA
"YFL011W","sc","YFL011W","Y_ORF","original","HXT10","N1.HOG0000001","OG0000001"
"YFL012W","sc","YFL012W","Y_ORF","original","YFL012W",NA,NA
"YFL013C","sc","YFL013C","Y_ORF","original","IES1","N1.HOG0003629","OG0003387"
"YFL014W","sc","YFL014W","Y_ORF","original","HSP12","N1.HOG0000599","OG0000379"
"YFL015C","sc","YFL015C","Y_ORF","original","YFL015C",NA,NA
"YFL016C","sc","YFL016C","Y_ORF","original","MDJ1","N1.HOG0001527","OG0001287"
"YFL017C","sc","YFL017C","Y_ORF","original","GNA1","N1.HOG0002198","OG0001958"
"YFL017W-A","sc","YFL017W-A","Y_ORF","original","SMX2","N1.HOG0001991","OG0001751"
"YFL018C","sc","YFL018C","Y_ORF","original","LPD1","N1.HOG0002983","OG0002743"
"YFL019C","sc","YFL019C","Y_ORF","original","YFL019C",NA,NA
"YFL020C","sc","YFL020C","Y_ORF","original","PAU5","N1.HOG0000002","OG0000002"
"YFL021W","sc","YFL021W","Y_ORF","original","GAT1","N1.HOG0000041","OG0000022"
"YFL022C","sc","YFL022C","Y_ORF","original","FRS2","N1.HOG0003423","OG0003183"
"YFL023W","sc","YFL023W","Y_ORF","original","BUD27","N1.HOG0003786","OG0003547"
"YFL024C","sc","YFL024C","Y_ORF","original","EPL1","N1.HOG0003352","OG0003112"
"YFL025C","sc","YFL025C","Y_ORF","original","BST1","N1.HOG0000959","OG0000723"
"YFL026W","sc","YFL026W","Y_ORF","original","STE2","N1.HOG0003648","OG0003406"
"YFL027C","sc","YFL027C","Y_ORF","original","GYP8","N1.HOG0001783","OG0001543"
"YFL028C","sc","YFL028C","Y_ORF","original","CAF16","N1.HOG0002815","OG0002575"
"YFL029C","sc","YFL029C","Y_ORF","original","CAK1","N1.HOG0002679","OG0002439"
"YFL030W","sc","YFL030W","Y_ORF","original","AGX1","N1.HOG0001711","OG0001471"
"YFL031W","sc","YFL031W","Y_ORF","original","HAC1","N1.HOG0002339","OG0002099"
"YFL033C","sc","YFL033C","Y_ORF","original","RIM15","N1.HOG0003774","OG0003535"
"YFL034C-A","sc","YFL034C-A","Y_ORF","original","RPL22B","N1.HOG0001055","OG0000817"
"YFL034C-B","sc","YFL034C-B","Y_ORF","original","MOB2","N1.HOG0001418","OG0001178"
"YFL034W","sc","YFL034W","Y_ORF","original","MIL1","N1.HOG0001844","OG0001604"
"YFL036W","sc","YFL036W","Y_ORF","original","RPO41","N1.HOG0000620","OG0000400"
"YFL037W","sc","YFL037W","Y_ORF","original","TUB2","N1.HOG0001099","OG0000860"
"YFL038C","sc","YFL038C","Y_ORF","original","YPT1","N1.HOG0001256","OG0001017"
"YFL039C","sc","YFL039C","Y_ORF","original","ACT1","N1.HOG0003070","OG0002830"
"YFL040W","sc","YFL040W","Y_ORF","original","YFL040W","N1.HOG0000233","OG0000135"
"YFL041W","sc","YFL041W","Y_ORF","original","FET5","N1.HOG0000169","OG0000098"
"YFL041W-A","sc","YFL041W-A","Y_ORF","original","YFL041W-A",NA,NA
"YFL042C","sc","YFL042C","Y_ORF","original","LAM5","N1.HOG0000115","OG0000063"
"YFL044C","sc","YFL044C","Y_ORF","original","OTU1","N1.HOG0003635","OG0003393"
"YFL045C","sc","YFL045C","Y_ORF","original","SEC53","N1.HOG0001638","OG0001398"
"YFL046W","sc","YFL046W","Y_ORF","original","FMP32","N1.HOG0002126","OG0001886"
"YFL047W","sc","YFL047W","Y_ORF","original","RGD2","N1.HOG0001207","OG0000968"
"YFL048C","sc","YFL048C","Y_ORF","original","EMP47","N1.HOG0000774","OG0000543"
"YFL049W","sc","YFL049W","Y_ORF","original","SWP82","N1.HOG0004644","OG0004408"
"YFL050C","sc","YFL050C","Y_ORF","original","ALR2","N1.HOG0000829","OG0000597"
"YFL051C","sc","YFL051C","Y_ORF","original","YFL051C","N1.HOG0000013","OG0000009"
"YFL052W","sc","YFL052W","Y_ORF","original","ZNF1","N1.HOG0001024","OG0000787"
"YFL053W","sc","YFL053W","Y_ORF","original","DAK2","N1.HOG0000930","OG0000695"
"YFL054C","sc","YFL054C","Y_ORF","original","AQY3","N1.HOG0000849","OG0000617"
"YFL055W","sc","YFL055W","Y_ORF","original","AGP3","N1.HOG0003814","OG0003575"
"YFL056C","sc","YFL056C","Y_ORF","original","",NA,NA
"YFL058W","sc","YFL058W","Y_ORF","original","THI5","N1.HOG0003960","OG0003721"
"YFL059W","sc","YFL059W","Y_ORF","original","SNZ3","N1.HOG0003686","OG0003444"
"YFL060C","sc","YFL060C","Y_ORF","original","SNO3","N1.HOG0003314","OG0003074"
"YFL061W","sc","YFL061W","Y_ORF","original","DDI3","N1.HOG0004768","OG0004536"
"YFL062W","sc","YFL062W","Y_ORF","original","COS4","N1.HOG0000708","OG0000478"
"YFL066C","sc","YFL066C","Y_ORF","original","YFL066C","N1.HOG0000054","OG0000029"
"YFL067W","sc","YFL067W","Y_ORF","original","YFL067W","N1.HOG0004727","OG0004491"
"YFR001W","sc","YFR001W","Y_ORF","original","LOC1","N1.HOG0001997","OG0001757"
"YFR002W","sc","YFR002W","Y_ORF","original","NIC96","N1.HOG0000917","OG0000682"
"YFR003C","sc","YFR003C","Y_ORF","original","YPI1","N1.HOG0001465","OG0001225"
"YFR004W","sc","YFR004W","Y_ORF","original","RPN11","N1.HOG0001942","OG0001702"
"YFR005C","sc","YFR005C","Y_ORF","original","SAD1","N1.HOG0004146","OG0003909"
"YFR006W","sc","YFR006W","Y_ORF","original","YFR006W","N1.HOG0000869","OG0000636"
"YFR007W","sc","YFR007W","Y_ORF","original","YFH7","N1.HOG0004166","OG0003929"
"YFR008W","sc","YFR008W","Y_ORF","original","FAR7","N1.HOG0004513","OG0004277"
"YFR009W","sc","YFR009W","Y_ORF","original","GCN20","N1.HOG0003446","OG0003206"
"YFR010W","sc","YFR010W","Y_ORF","original","UBP6","N1.HOG0003054","OG0002814"
"YFR011C","sc","YFR011C","Y_ORF","original","MIC19","N1.HOG0002871","OG0002631"
"YFR012W","sc","YFR012W","Y_ORF","original","DCV1","N1.HOG0000242","OG0000140"
"YFR013W","sc","YFR013W","Y_ORF","original","IOC3","N1.HOG0000543","OG0000327"
"YFR014C","sc","YFR014C","Y_ORF","original","CMK1","N1.HOG0000602","OG0000382"
"YFR015C","sc","YFR015C","Y_ORF","original","GSY1","N1.HOG0000633","OG0000412"
"YFR016C","sc","YFR016C","Y_ORF","original","AIP5","N1.HOG0003437","OG0003197"
"YFR017C","sc","YFR017C","Y_ORF","original","IGD1","N1.HOG0004304","OG0004067"
"YFR018C","sc","YFR018C","Y_ORF","original","YFR018C","N1.HOG0004349","OG0004112"
"YFR019W","sc","YFR019W","Y_ORF","original","FAB1","N1.HOG0003504","OG0003262"
"YFR020W","sc","YFR020W","Y_ORF","original","CSS2","N1.HOG0006015","OG0005879"
"YFR021W","sc","YFR021W","Y_ORF","original","ATG18","N1.HOG0000318","OG0000181"
"YFR022W","sc","YFR022W","Y_ORF","original","ROG3","N1.HOG0000181","OG0000103"
"YFR023W","sc","YFR023W","Y_ORF","original","PES4","N1.HOG0004221","OG0003983"
"YFR024C-A","sc","YFR024C-A","Y_ORF","original","LSB3","N1.HOG0000576","OG0000357"
"YFR025C","sc","YFR025C","Y_ORF","original","HIS2","N1.HOG0001700","OG0001460"
"YFR026C","sc","YFR026C","Y_ORF","original","ULI1",NA,NA
"YFR027W","sc","YFR027W","Y_ORF","original","ECO1","N1.HOG0004025","OG0003786"
"YFR028C","sc","YFR028C","Y_ORF","original","CDC14","N1.HOG0003658","OG0003416"
"YFR029W","sc","YFR029W","Y_ORF","original","PTR3","N1.HOG0001019","OG0000782"
"YFR030W","sc","YFR030W","Y_ORF","original","MET10","N1.HOG0002789","OG0002549"
"YFR031C","sc","YFR031C","Y_ORF","original","SMC2","N1.HOG0001749","OG0001509"
"YFR031C-A","sc","YFR031C-A","Y_ORF","original","RPL2A","N1.HOG0000816","OG0000584"
"YFR032C","sc","YFR032C","Y_ORF","original","RRT5","N1.HOG0000273","OG0000156"
"YFR032C-A","sc","YFR032C-A","Y_ORF","original","RPL29","N1.HOG0003239","OG0002999"
"YFR033C","sc","YFR033C","Y_ORF","original","QCR6","N1.HOG0001285","OG0001044"
"YFR034C","sc","YFR034C","Y_ORF","original","PHO4","N1.HOG0003574","OG0003332"
"YFR035C","sc","YFR035C","Y_ORF","original","YFR035C",NA,NA
"YFR035W-A","sc","YFR035W-A","Y_ORF","original","","N1.HOG0003900","OG0003661"
"YFR036W","sc","YFR036W","Y_ORF","original","CDC26","N1.HOG0004602","OG0004366"
"YFR037C","sc","YFR037C","Y_ORF","original","RSC8","N1.HOG0000836","OG0000604"
"YFR038W","sc","YFR038W","Y_ORF","original","IRC5","N1.HOG0004003","OG0003764"
"YFR039C","sc","YFR039C","Y_ORF","original","OSW7","N1.HOG0000574","OG0000355"
"YFR040W","sc","YFR040W","Y_ORF","original","SAP155","N1.HOG0000230","OG0000134"
"YFR041C","sc","YFR041C","Y_ORF","original","ERJ5","N1.HOG0002428","OG0002188"
"YFR042W","sc","YFR042W","Y_ORF","original","KEG1","N1.HOG0004109","OG0003873"
